id,original_text,reconstructed_text,similarity_score,bleu_score,meteor_score
    Common 11-letter words: ""Development"", ""Information"", ""Environment"", ""Application"", ""Preparation"", ""Cooperation"", ""Explanation"", ""Observation"", ""Performance"", ""Significant"", ""Traditional"", ""Educational"", ""International"", ""Communication"", ""Organization"", ""Administration"", ""Establishment"", ""Measurement"", ""Requirement"", ""Improvement"", ""Management"", ""Government"", ""Independent"", ""Responsible"", ""Sustainable"", ""Residential"", ""Professional"", ""Technological"", ""Environmental"", ""Agricultural"", ""Pharmaceutical"", ""Manufacturing"", ""Construction"", ""Distribution"", ""Transportation"", ""Infrastructure"", ""Reconstruction"", ""Investigation"", ""Documentation"", ""Identification"", ""Qualification"", ""Certification"", ""Registration"", ""Authorization"", ""Recommendation"", ""Representation"", ""Participation"", ""Collaboration"", ""Coordination"", ""Implementation"", ""Introduction"", ""Presentation"", ""Publication"", ""Declaration"", ""Explanation"", ""Observation"", ""Interpretation"", ""Evaluation"", ""Assessment"", ""Development"", ""Investment"", ""Employment"", ""Engagement"", ""Commitment"", ""Agreement"", ""Settlement"", ""Resolution"", ""Negotiation"", ""Consultation"", ""Cooperation"", ""Partnership"", ""Leadership"", ""Membership"", ""Citizenship"", ""Fellowship"", ""Scholarship"", ""Sponsorship"", ""Guardianship"", ""Stewardship"", ""Friendship"", ""Relationship"", ""Kinship"", ""Ownership"", ""Hardship"", ""Worship"", ""Courtship"", ""Apprenticeship"", ""Craftsmanship"", ""Sportsmanship"", ""Horsemanship"", ""Seamanship"", ""Statesmanship"", ""Workmanship"", ""Salesmanship"", ""Entrepreneurship"", ""Citizenship"", ""Leadership"", ""Membership"", ""Partnership"", ""Scholarship"", ""Sponsorship"", ""Guardianship"", ""Stewardship"", ""Friendship"", ""Relationship"", ""Kinship"", ""Ownership"", ""Hardship"", ""Worship"", ""Courtship"", ""Apprenticeship"", ""Craftsmanship"", ""Sportsmanship"", ""Horsemanship"", ""Seamanship"", ""Statesmanship"", ""Workmanship"", ""Salesmanship"", ""Entrepreneurship""
    Given the context of ""Xxxxxxxxxx Xxxxxxx by Xxxxxxxx Xxxxxxx Xxxxxxxxxxxx"", it sounds like a project or organization.
    ""Manhattan"" is 9 letters. ""Development"" is 11. ""Experiment"" is 10.
    ""Manhattan Project"" is a very famous project. Let's check if ""Manhattan"" fits 9 letters. No, it's 11 letters.
    ""Manhattan"" is M-a-n-h-a-t-t-a-n (9 letters). So ""Xxxxxxxxxxx"" cannot be ""Manhattan"".
    What about ""Development""? ""Development Project""?
    Let's consider ""Manhattan Project"" as a strong possibility. If so, the first word would be ""Manhattan"" (9 letters) and the second ""Project"" (7 letters). This doesn't match the current lengths (7 and 11).

    Let's re-evaluate. ""Xxxxxxx Xxxxxxxxxxx Xxxx""
    Could it be ""Trinity Test Site""? No, ""Trinity"" is 7, ""Test"" is 4, ""Site"" is 4.
    What about ""Project Manhattan""? No, ""Project"" is 7, ""Manhattan"" is 9.
    What about ""Manhattan Project""? No, ""Manhattan"" is 9, ""Project"" is 7.

    Let's look at the whole sentence again: ""Xxxxxxx Xxxxxxxxxxx Xxxx is a xxxxxxxxxxx xxxxxxx xxxxxxx xxxxxxxxed in Xxxxxxxxxx Xxxxxxx by Xxxxxxxx Xxxxxxx Xxxxxxxxxxxx (Xxxxxxx Xxxxxxxxxxx Xxxxxxxxx) as a xxxxxx of Xxxxx.""
    The structure ""Xxxxxxx Xxxxxxxxxxx Xxxx"" sounds like a proper noun, possibly a project or a specific event.
    ""Xxxxxxxxxx Xxxxxxx"" (10 letters, 7 letters) - This looks like a location. ""New Mexico"" (3, 6) no. ""Los Alamos"" (3, 6) no. ""United States"" (6, 6) no. ""Washington State"" (10, 5) no.
    ""Xxxxxxxx Xxxxxxx Xxxxxxxxxxxx"" (8, 7, 12) - This is a person's name.
    ""(Xxxxxxx Xxxxxxxxxxx Xxxxxxxxx)"" (7, 11, 9) - This is an acronym or a full name/title.

    Let's try to guess the overall topic. ""Xxxxxxxxed in Xxxxxxxxxx Xxxxxxx by Xxxxxxxx Xxxxxxx Xxxxxxxxxxxx ... as a xxxxxx of Xxxxx.""
    This sounds like a historical event, possibly related to science or military.
    The ""Xxxxxxx Xxxxxxxxxxx Xxxxxxxxx"" (7, 11, 9) could be ""Manhattan Project Director"" or similar.
    If it's ""Manhattan Project"", then the first part of the sentence ""Xxxxxxx Xxxxxxxxxxx Xxxx"" doesn't fit the word lengths.

    Let's consider the possibility of ""Trinity Test"".
    ""Trinity"" (7 letters) - fits ""Xxxxxxx"".
    ""Xxxxxxxxxxx"" (11 letters) - ""Experiment""? No, 10. ""Explosion""? No, 9. ""Detonation""? No, 10.
    ""Xxxx"" (4 letters) - ""Site""? ""Test""? ""Bomb""? ""Area""?

    If the first word is ""Trinity"", then ""Trinity Xxxxxxxxxxx Xxxx"".
    ""Trinity Test Site"" (7, 4, 4) - doesn't fit.
    ""Trinity Test Project"" (7, 4, 7) - doesn't fit.
    ""Trinity Nuclear Test"" (7, 7, 4) - doesn't fit.

    Let's reconsider the ""Manhattan Project"" idea, but maybe the sentence is about something *related* to it, not the project itself.
    What if ""Xxxxxxx Xxxxxxxxxxx Xxxx"" is ""Trinity Nuclear Test""?
    ""Trinity"" (7) - fits ""Xxxxxxx"".
    ""Nuclear"" (7) - doesn't fit ""Xxxxxxxxxxx"" (11).
    ""Test"" (4) - fits ""Xxxx"".

    This is tricky. Let's look",0.099897504,0.0007542708339315727,0.04261363636363636
6840106,"Rathdowney GAA is a Gaelic Athletic Association gaelic football club in Rathdowney, County Laois, Ireland.","Georgetown University is a private research university in Washington, District of Columbia.",0.0545116,0.03104578053097407,0.17384731670445958
6787538,"Shake's Frozen Custard is a frozen custard retailer and franchise founded by Don and Debbie Osborne in Joplin, Missouri in 1991. It was originally opened as Shakey's Frozen Custard but was changed to Shake's in 2001 in order to secure trademarks.  The Osborne's experimented with a variety of recipes and menu items to devise their recipe. Corey Osborne, Don's oldest son, opened the second location in Fayetteville, Arkansas in 1997. Some of their popular menu items include concretes, sundaes, shakes, floats, splits, and more.","Dave's Kitchen Company is a kitchen service business and foodstuff processor company by Bob and Brenda Johnson in Dallas, Texas in 1991. It was originally named as Dave's Kitchen Company but was changed to Dave's in 2001 in order to avoid confusions. The company's success started with a series of foods and food trucks to expand their reach.",0.2925808,0.12420618398057456,0.2902412500626786
1767778,"Darling was drafted by the Baltimore Ravens in the third round of the 2004 NFL Draft. He signed a three-year contract worth about $1.5 million with the team on July 26, 2004. He was placed on injured reserve on October 29 due to a heel injury. Darling missed most of 2005 and 2006 to injuries as well.","Delonte was drafted by the Boston Celtics in the first round of the 2004 NBA Draft. He signed a three-year contract worth about $1.5 million with the team on July 26, 2004. He was placed on injured reserve on February 29 due to a torn meniscus. Delonte missed most of 2005 and 2",0.46845752,0.6060654333155154,0.7572711445590874
13463379,"In 1928 he was the helmsman of the Estonian boat Tutti V which won the bronze medal in the 6 metre class; the crew also included William von Wirén, Georg Faehlmann, Andreas Faehlmann and Eberhard Vogdt. It was the only event in the history of the Olympics when five Estonian sportspeople won medals.","In 1928 he was the **captain** of the **British** **Lions** **Rugby** X which **was** the **second** **match** in the 6 **game** **series**; the **tour** **that** **featured** **England** **and** **Wales**, **South** **Africa**, **Ireland** **Rugby**",0.25212038,0.0900092931630962,0.17768882701009397
71990109,"Alexa Hunn-Phillips (née Hunn)  is a former England women's international footballer. Hunn played for Charlton Athletic. Hunn's greatest achievement was representing her country at u16, u18 and senior level. Whilst playing for England vs Scotland at Wembley, Hunn scored a solo goal, later compared to that of Maradona’s against England in 1986. Domestically Hunn was part of the Charlton FA cup winning team 2005 FA Women's Cup Final.","Helen Housby (aka Hels) is a former English women's international netballer. Hels played for Manchester Thunder. Hels's greatest achievement was representing her country at u16, u18 and senior level. Whilst playing for England vs Australia at Wembley, Hels scored a goal that, later described as that of Housby’s against Australia in 1986. Additionally Hels was",0.5378645,0.3074124749922479,0.5040846923477037
26075746,Galagammulla is a small town in Sri Lanka. It is located within Southern Province.,Xavier College is a major school in New York. It is situated within Manhattan Borough.,0.06770435,0.043748114312246456,0.36249014972419225
17804486,"It was contested by 14 teams, and Sligo Rovers won the championship.","It was attended by 14 teams, and James Woods was the commissioner.",0.3045925,0.2620251007173262,0.5289115646258503
1857539,"Hand-powered, where the grease is forced from the aperture by back-pressure built up by hand-cranking the trigger mechanism of the gun, which applies pressure to a spring mechanism behind the lubricant, thus forcing grease through the aperture.","Well-defined, where the water is diverted from the reservoir by well-designed walls made up by well-pumping the excess pressure of the dam, which allows overflow to a lower channel behind the embankment, then flowing freely through the valley.",0.20805699,0.029435671242842878,0.447618549850296
8452441,2000 – Gold for Guano Apes Don't Give Me Names (Album),2000 – Thank for Loving Me (Bon Jovi),0.3308338,0.04800950704175182,0.2949766355140187
10961870,"Waterfowl breeds in or passing through Kaziranga includes several rare species of geese (lesser white-fronted goose), and ducks (ferruginous pochard, Baer's pochard). Other rare riverine birds include kingfishers (Blyth's kingfisher), herons (white-bellied heron), pelicans (Dalmatian pelican, spot-billed pelican), shanks (spotted greenshank) and terns (black-bellied tern). Rare migratory storks and cranes are also seen wintering in the park (lesser adjutant, greater adjutant, black-necked stork, Asian openbill).","Numerous birds in or passing through California regions contain many species of birds (common red-tailed hawks), and owls (characteristic species, Barn's owl). These many habitats contain numerous invertebrates (insect's larvae), fishes (fresh-watered fishes), reptiles (California reptiles, long-tailed reptiles), plants (flowered plants) and trees (broad-leaved tree). Both coniferous trees and plants are most",0.4446792,0.04724568461600146,0.1394709186916979
45112113,She was born in Venezuela and moved to the United States when she was 4 months old.,She was born in Australia and sailed to the Western States when she was 4 months old.,0.64666665,0.5411927503805858,0.8139255702280912
24429225,"Howard Park, Queens, a neighborhood in Howard Beach, Queens, New York City","London Times, London, a correspondent in London Times, New York Times",0.1901159,0.04328649145305472,0.2652310924369748
72754494,"The fee was reduced to 980 yen in April 2012. The number of users of the service exceeded 1.85 million as of March, seven months after its launch. In November 2013, Hulu Japan announced a partnership with TBS Television to distribute over 3,000 episodes of TBS content. At the time, the service delivered approximately 14,000 titles.","The app was launched to 980 users in August 2012. The number of users of the platform reached 1.85 million as of August, eight months after its launch. In September 2013, John Smith announced a partnership with ABC Company to administer over 3,000 accounts of ABC clients. At the time, the company supported approximately 1",0.32481325,0.3202648617324602,0.60608228980322
66287119,"George Plater served as president of the convention, and Wiliam Harwood served as secretary.  On April 28, 1788, the convention ratified the Constitution of the United States, in a vote of 63 in favor and 11 opposed. The 63 delegates in favor signed their names to a written copy of the Constitution, making Maryland the only of the first thirteen states to sign their approval in ink.","Robert Morris served as president of the convention, and William Jackson served as secretary. On December 28, 1787, the convention ratified the Constitution of the United States, in a vote of 63 in favor and 11 opposed. The 63 delegates in favor affixed their names to a written copy of the Constitution, making Delaware the first of the thirteen states",0.76993024,0.6220119145873646,0.7680482297607254
36108762,"Hobart was the son of Miles Hobart of London & Harleyford  (though others have confused him with the son of Sir Henry Hobart, 1st Baronet). He matriculated at Queen's College, Oxford on 30 June 1615, aged 16 and was a student of Gray's Inn in 1616. He was knighted at Salisbury on 8 August 1623. In 1628, he was elected Member of Parliament for Marlow. In the debate of 2 March 1629 about the ""illegal imposition of Tonnage and Poundage"" he locked the door of the House of Commons, against the King's Messenger and was accordingly imprisoned in the Tower of London. He sat until 1629, when King Charles I of England decided to rule without Parliament for eleven years.","Edward was the son of King's Bench of Justice & Parliament (though others have confused him with the son of Sir John Popham, 1st Justice). He matriculated at Queen's College, Oxford on 30 June 1615, aged 16 and was a student of Gray's Inn in 1616. He was called to the",0.5267348,0.17631674834587877,0.32100834118859195
25153634,"It is found on hillsides around Kalgoorlie and Coolgardie, and south to about Widgiemooltha in the Goldfields region of Western Australia where it grows in stony loam or clay and red sandy soils.","It is found on riverbanks around Queensland and Victoria, and spreads to cover New South Wales in the Eastern region of South Australia where it grows in sandy soil or clay and forms dense mats.",0.7059694,0.2398382249841605,0.6212349397590361
26483118,"Juan Salvador Rizzo (born July 6, 1906 in Buenos Aires; date of death unknown) was an Argentine professional football player. He also held Uruguayan citizenship.","John Hasbrouck Van Vleck (born June 6, 1906 in Madison, Wisconsin; son of a large family) was an American theoretical physicist and mathematician. He also taught at American universities.",0.14651245,0.050130535041617,0.32395256148536994
54483281,"Tonga participated two times so far in the OFC U-17 Women's Championship. The first time, in 2010, they suffered three heavy defeats. Six years later there was more to be happy about, cause they won by four goals to one against Samoa. The goal were scored by Alexandra Fifita, Seini Lutu, Mele Kafa and Ana Polovili. This was the first and so far the only game that Tonga scored as well as to win. For Samoa, this was also a historical moment because they also scored their first goal ever.","Ghana participated in the FIFA U-17 World's Championship. The team went, in 2010, they defeated their group rivals. The team went there and went to be proud about, cause they won by four goals to nil against Brazil. The team were coached by Kwesi Appiah, Laryea Kingston, John Paintsil and Sammy Adjei. This was the",0.41066197,0.11264169812545907,0.28519786109122847
43667964,"After breaking into both the first-class and one-day teams for South Australia, Andrews was upgraded from his rookie contract to a full contract with the team, and rather than going back to England to train he went back to Darwin to play with the Darwin Eagles in the newly formed Darwin and Districts cricket competition. He spent most of the 2016–17 season playing in the Futures League, but was brought into the Adelaide Strikers team as an injury replacement for BBL06. He made his Twenty20 debut for the Strikers on 31 December 2016. He was brought into South Australia's Sheffield Shield squad for the Sheffield Shield final as a potential second spin bowler because the pitch at Traeger Park in Alice Springs is traditionally a spinner-friendly pitch.","After signing into both the first-class and one-day games for New South Wales, Silk was released from his rookie contract to a full contract with the team, and rather than going back to Sydney to play he went back to Hobart to play with the Hobart Hurricanes in the Big Bash League and Australia's domestic Twenty20 competition. He spent most of the 2016–",0.51192987,0.18243500986763975,0.3494247512437811
3837548,"This draft is considered one of the weaker drafts, with almost half of the 16 club's first picks delisted within the following 4 years. It has produced one Brownlow Medallist, Adam Cooney, who is the first and, as of 2021, only number-one draft pick to win the award.","This album is considered one of the earlier works, with nearly half of the 16 song's total time contained within the remaining 4 songs. It has influenced the American President, John Adams, who is the first and, as of 2021, most longest-lived former man to win the prize.",0.21971397,0.31615460747729474,0.5289115646258503
16262050,"Salobe is a town and commune () in southwest Madagascar. It belongs to the district of Betioky Sud, which is a part of Atsimo-Andrefana Region. The population of the commune was estimated to be approximately 9,000 in 2001 commune census.","Sydney is a city and capital () in South-East Australia. It belongs to the district of Botany Bay, which is a part of Greater Sydney. The population of the suburb was estimated to be approximately 9,000 in 2001 census data.",0.17871007,0.4586039994013525,0.6945312499999999
19513772,"Phanerotrematidae is an extinct family of fossil sea snails, marine gastropod mollusks in the clade Vetigastropoda (according to the taxonomy of the Gastropoda by Bouchet & Rocroi, 2005). This family has no subfamilies.","Paleoanthropology is an important branch of hominin and hominoids, including ancestral hominins in the early Pleistocene (according to the textbook of the Hominidae by Smith & Jones, 2005). This branch has no exceptions.",0.3002118,0.0581122631302902,0.44170217803030304
13758555,"Hawthorne Books is an independent publisher founded in 2001 in Portland, Oregon, U.S., specializing in literary fiction and creative nonfiction original trade paperbacks.","Thinking Process:

The user wants me to reconstruct a masked English paragraph.
I need to replace 'x' characters with letters to form valid English words.
Strict structural rules apply:
- Each 'x' is one letter.
- Word length must match exactly.
- Non-'x' characters, spacing, punctuation, and capitalization must remain.
- Invalid if any word violates character count.

Priority:
1. Structural correctness (mandatory).
2. Most likely real text among valid solutions.

Let's break down the paragraph word by word:

""Xxxxxxxxx Xxxxs is an xxxxxxxxxxx xxxxxxxxx xxxxxxx in 2001 in Xxxxxxxx, Xxxxxx, Xxxx, xxxxxxxxxxing in xxxxxxxx xxxxxxx and xxxxxxxx xxxxxxxxxx xxxxxxxx xxxxx xxxxxxxxxs.""

1.  **Xxxxxxxxx** (9 letters, capitalized)
    *   Could be a name, a place, or a descriptive word.
    *   Given the context ""Xxxxxxxxx Xxxxs is an..."", it's likely a proper noun, possibly a company or organization name.

2.  **Xxxxs** (4 letters, capitalized)
    *   Also likely part of a proper noun.
    *   ""Xxxxxxxxx Xxxxs"" - common patterns: ""Google LLC"", ""Apple Inc."", ""Microsoft Corp.""
    *   If the first word is a company, this could be ""Inc."", ""Corp."", ""Labs"", ""Arts"", ""Studios"".

3.  **is an** (fixed)

4.  **xxxxxxxxxxx** (11 letters)
    *   ""is an xxxxxxxxxxx"" - likely an adjective describing the following noun.
    *   Examples: ""international"", ""independent"", ""established"", ""innovative"", ""entertainment"".

5.  **xxxxxxxxx** (9 letters)
    *   ""an xxxxxxxxxxx xxxxxxxxx"" - another adjective or a noun.
    *   If the previous was an adjective, this could be a noun or another adjective.
    *   Examples: ""software"", ""technology"", ""video game"", ""multimedia"".

6.  **xxxxxxx** (7 letters)
    *   ""an xxxxxxxxxxx xxxxxxxxx xxxxxxx"" - this is likely the main noun being described.
    *   Examples: ""company"", ""studio"", ""venture"", ""project"", ""creator"".

7.  **in 2001 in** (fixed)

8.  **Xxxxxxxx** (8 letters, capitalized)
    *   ""in Xxxxxxxx"" - likely a city name.
    *   Common 8-letter cities: ""Montreal"", ""Portland"", ""San Jose"", ""Oakland"", ""Richmond"", ""Columbus"", ""Brooklyn"".

9.  **Xxxxxx** (6 letters, capitalized)
    *   ""Xxxxxxxx, Xxxxxx"" - likely a state, province, or country.
    *   Common 6-letter states/provinces/countries: ""Quebec"", ""Oregon"", ""Kansas"", ""Nevada"", ""Alaska"", ""France"", ""Canada"".

10. **Xxxx** (4 letters, capitalized)
    *   ""Xxxxxxxx, Xxxxxx, Xxxx"" - likely a country or a larger region if the previous was a state/province.
    *   Common 4-letter countries: ""USA"", ""Peru"", ""Cuba"", ""Iraq"", ""Iran"", ""Mali"", ""Oman"".
    *   If Xxxxxx was a state, Xxxx could be ""USA"".

Let's try to combine these first few parts to get a coherent idea.
""Xxxxxxxxx Xxxxs is an xxxxxxxxxxx xxxxxxxxx xxxxxxx in 2001 in Xxxxxxxx, Xxxxxx, Xxxx...""
This sounds like a company description: ""Company Name is an [adjective] [adjective/noun] [company type] founded in [year] in [city], [state/country], [country].""

Let's try some common patterns for game/tech companies founded in 2001.
""Rockstar Games"" (8, 5) - doesn't fit ""Xxxxxxxxx Xxxxs"" (9, 4)
""Ubisoft Inc."" (7, 4) - doesn't fit (9, 4)
""Electronic Arts"" (10, 4) - doesn't fit (9, 4)
""BioWare Corp."" (7, 4) - doesn't fit (9, 4)

What if the first word is ""Nintendo"" (8) - no.
What if it's ""Activision"" (10) - no.

Let's reconsider ""Xxxxxxxxx Xxxxs"".
Maybe ""Blizzard Ent."" (8, 4) - no.
""Riot Games"" (4, 5) - no.

Let's look at the rest of the sentence for clues:
""...xxxxxxxxxxing in xxxxxxxx xxxxxxx and xxxxxxxx xxxxxxxxxx xxxxxxxx xxxxx xxxxxxxxxs.""
This part describes what the company *does*.
""specializing in [area 1] and [area 2] [products/services].""
""specializing in [adjective] [noun] and [adjective] [adjective] [noun] [plural noun].""

11. **xxxxxxxxxxing** (12 letters)
    *   ""xxxxxxxxxxing in"" - likely a verb ending in -ing, describing the company's activity.
    *   ""specializing"", ""developing"", ""producing"", ""publishing"", ""operating"".
    *   ""specializing"" fits perfectly (12 letters).

12. **in** (fixed)

13. **xxxxxxxx** (8 letters)
    *   ""in xxxxxxxx xxxxxxx"" - likely an adjective.
    *   ""video game"", ""software"", ""digital"", ""mobile"", ""computer"".

14. **xxxxxxx** (7 letters)
    *   ""in xxxxxxxx xxxxxxx"" - likely a noun.
    *   ""development"", ""creation"", ""design"", ""publishing"", ""services"".

15. **and** (fixed)

16. **xxxxxxxx** (8 letters)
    *   ""and xxxxxxxx xxxxxxxxxx"" - another adjective.
    *   ""interactive"", ""multimedia"", ""virtual"", ""augmented"".

17. **xxxxxxxxxx** (10 letters)
    *   ""and xxxxxxxx xxxxxxxxxx xxxxxxxx"" - another adjective or noun.
    *   ""entertainment"", ""experiences"", ""applications"".

18. **xxxxxxxx** (8 letters)
    *   ""xxxxxxxx xxxxx xxxxxxxxxs"" - another adjective or noun.
    *   ""software"", ""digital"", ""mobile"", ""computer"".

19. **xxxxx** (5 letters)
    *   ""xxxx xxxxxxxxxs"" - likely an adjective or noun.
    *   ""video"", ""game"", ""media"", ""other"".

20. **xxxxxxxxxs** (10 letters, plural)
    *   ""xxxx xxxxxxxxxs"" - the plural noun for the products/services.
    *   ""products"", ""services"", ""solutions"", ""platforms"", ""systems"", ""projects"".

Let's try to piece together the ""specializing in"" part first, as it often gives strong clues about the company type.
""specializing in **video game** development and **interactive entertainment** software **and related products**.""
Let's check lengths:
""specializing"" (12) - fits ""xxxxxxxxxxing""
""in""
""video game"" (5, 4) - doesn't fit ""xxxxxxxx xxxxxxx"" (8, 7)
""development"" (11) - doesn't fit ""xxxxxxx"" (7)

Let's try again for the ""specializing in"" part:
""specializing in **software** development and **digital media** products and **related services**.""
""specializing"" (12) - fits.
""in""
""software"" (8) - fits ""xxxxxxxx""
""development"" (11) - doesn't fit ""xxxxxxx"" (7)

How about: ""specializing in **computer** **games** and **digital** **entertainment** **software** **and other products**.""
""specializing"" (12) - fits.
""in""
""computer"" (8) - fits ""xxxxxxxx""
""games"" (5) - doesn't fit ""xxxxxxx"" (7)

Let's try to find a common phrase for ""xxxxxxxx xxxxxxx"".
""video games"" (5, 5) - no.
""mobile apps"" (6, 4) - no.
""software design"" (8, 6) - no.
""game design"" (4, 6) - no.

What if it's ""interactive media"" or ""digital media""?
""digital media"" (7, 5) - no.
""interactive media"" (10, 5) - no.

Let's look at the whole phrase: ""xxxxxxxxxxing in xxxxxxxx xxxxxxx and xxxxxxxx xxxxxxxxxx xxxxxxxx xxxxx xxxxxxxxxs.""
This structure suggests:
Verb-",0.048118778,0.0014803338505600745,0.03597122302158274
59028068,The 1986 NCAA Division II Soccer Championship was the 15th annual tournament held by the NCAA to determine the top men's Division II college soccer program in the United States.,The 1986 World Series Of Poker was the 15th annual tournament held by the WSOP to determine the world champion of poker in the United States.,0.47496167,0.3661582840022878,0.5705835593378846
7932291,"H.M. Stanley Hospital () was a community hospital in St Asaph, Wales. It was managed by the Betsi Cadwaladr University Health Board. It served as the headquarters of the Welsh Ambulance Service until 2019.","**This Catholic Cathedral** () was a **prominent landmark** in **El Paso**, **Texas**. It was **founded** by the **Roman Catholic Diocese** of **El Paso**. It **served** as the **headquarters** of the **Roman Catholic Church** until 2019.",0.01307071,0.053764375406890046,0.4065167807103291
28382036,"Kulina is a village in Vinni Parish, Lääne-Viru County, in northeastern Estonia.","Nicosia is a city in Cyprus Nicosia, South-East Europe, in southeastern Europe.",0.24245796,0.0428361950754725,0.2630208333333333
967743,"In 1909, sports magnate and former player Alfred J. Reach patented the ivory centered ""ivory nut"" in Panama and suggested it might be even better in a baseball than cork. However, Philadelphia Athletics president Benjamin F. Shibe, who had invented and patented the cork centered ball, commented, ""I look for the leagues to adopt an 'ivory nut' baseball just as soon as they adopt a ferro-concrete bat and a base studded with steel spikes."" Both leagues adopted Shibe's cork-centered ball in 1910.","In 1909, French aviator and fellow pilot Louis Bleriot crossed the English Channel ""fixed wing"" in France and suggested it might be more useful in a military than sport. However, Smithsonian Secretary Charles D. Walcott, who had supported and funded the first airplane flight, remarked, ""I wait for the experts to invent an 'fixed wing' airplane when they invent a perpetual",0.25344783,0.07012030941074117,0.26924945619610247
37244226,"Northampton, National Westminster Bank in The Drapery, 1841. Nikolaus Pevsner says: it is ""a remarkable building, restrained, grand, and pure. In the Palladian style with giant columns and a pediment"". The exterior is currently (2014) obscured by a bus stop. Formerly part of the Northamptonshire Union Bank, acquired by National Provincial Bank, 1920, and NatWest c. 1970.","Barnaby Rudge, Charles Dickens's work in The Examiner, 1841. Charles Dickens says: it is ""a picturesque romance, entertaining, vivid, and true. In the Christmas spirit with many ghosts and a murderer"". The novel is reprinted (2014) followed by a new text. Charles Lamb of the Shakespearean Stage Work, published by Charles William Lamb,",0.092089176,0.07710863743541588,0.31605810757754216
